id,roleId,brandName,yn
10165,2010,中国联通,1
10166,2010,中国移动,1
10167,2010,中兴,1
10168,2013,华为,1
10190,2675,爱可视,1
10193,1107,尊宝,1
10194,2678,尼罗河,1
10196,2680,澳世家,1
10225,2200,惠泽,1
10226,2200,三星,1
10230,2688,幻影金条,1
10231,2507,飞利浦,1
10232,903,海底世界,1
10233,903,酷噜海底世界,1
10234,1705,今日休闲,1
10235,1705,梅饴馆,1
10236,1705,田园坊,1
10237,2689,富士,1
10247,2690,三星,1
10248,2690,索尼,1
10249,2690,威士劳赫酒庄斯提夫特斯堡,1
10339,1779,三星,1
10341,2695,LG,1
10344,2696,maxell,1
10345,2697,先科,1
10403,1915,奥图码,1
10404,1915,宏碁,1
10405,1915,索尼,1
10406,2384,威刚,1
10447,1928,中控,1
10467,2699,思科,1
10468,2220,联想,1
10491,2701,联想（Thinkpad）,1
10516,2703,联想（ThinkPad）,1
10525,2669,RZM,1
10562,2308,NEC ,1
10563,2308,冠捷,1
10564,2308,梦想家,1
10613,2694,三星,1
10614,2709,callbar,1
10615,2186,讯景,1
10616,2144,戴尔,1
10617,2144,迪兰恒进,1
10618,2144,索泰,1
10621,2223,联想,1
10627,2716,青橙,1
10628,2717,联想,1
10629,2718,觉,1
10630,2718,提籁雅,1
10631,2718,怡莲,1
10658,1953,female doctor,1
10659,1953,艾洁医生,1
10660,1953,金刚一号,1
10672,2714,HOSIN/欧新,1
10673,2714,金立,1
10674,2722,爱这茶语,1
10675,823,红岫,1
10676,823,云茶宾牌,1
10677,823,云莲轩,1
10679,1098,虎霸,1
10680,1098,小辣椒,1
10681,2724,富士通,1
10682,2725,万利达,1
10688,2728,Oxygenic Life/氧生活,1
10689,2729,龙视安,1
10690,2730,格兰仕,1
10691,2045,Transshow/权尚,1
10697,848,捷汽,1
10698,848,美国JB,1
10699,516,神行者,1
10701,2732,龙生,1
10702,2732,天乡,1
10703,2732,天乡天窖,1
10710,2733,Brains/布莱恩,1
10711,2733,Manchester/曼彻斯特,1
10712,2733,Vitalsberg/威斯博,1
10713,2733,法克,1
10714,2733,菲仕利,1
10715,2733,皇家古堡,1
10716,2733,美多莱,1
10717,2733,斯蒂芬布朗,1
10718,2733,维鲜牌,1
10724,2736,贝比贝乐,1
10725,2736,欧歌娜,1
10728,2338,戴尔,1
10744,2739,智美达,1
10745,2740,WIZTANK,1
10746,2741,乐心,1
10766,2198,爱国者,1
10767,1897,柯达,1
10768,1897,啄木鸟,1
10769,2743,可丹美,1
10771,2745,啡特力,1
10772,2745,卡司诺,1
10773,2745,雀巢,1
10774,2745,天喔,1
10775,2745,沃尔克斯,1
10776,2745,新东阳,1
10777,2745,阳光生活,1
10778,2745,益力健,1
10779,2745,早早麦,1
10782,2332,萃华金店,1
10788,1836,MUCH/摩奇,1
10797,1838,机械风暴,1
10798,1838,魔蝎,1
10802,2749,酒鬼,1
10803,2749,赖茅,1
10804,2749,泸州老窖,1
10805,2749,五粮液,1
10806,2750,实达,1
10838,2751,徕兹,1
10914,2753,飞利浦,1
10920,2756,百草轩,1
10934,2760,凯利博,1
10987,2764,鲨科,1
10988,2764,小田,1
10989,2765,春花,1
11003,2767,戴尔,1
11004,2768,IBM,1
11005,2769,海尔,1
11035,2771,惠普,1
11060,2774,智酷,1
11067,2775,惠普,1
11070,2182,长城（GreatWall）,1
11073,2779,特百惠,1
11085,2780,EKO,1
11086,1584,大行,1
11087,1584,肯辛通,1
11089,2587,天堂,1
11090,2587,威豹,1
11097,2027,明基,1
11098,2794,东芝,1
11099,2793,IBM,1
11100,2109,翔升,1
11101,2495,Disney迪士尼,1
11102,2495,Hello Kitty,1
11103,2495,ZAK,1
11104,2495,托马斯,1
11105,877,Disney迪士尼,1
11106,877,Hello Kitty,1
11107,877,ZAK,1
11108,877,托马斯,1
11109,2797,三星,1
11111,2799,松下,1
11112,2800,西铁城,1
11114,2802,苹果,1
11187,509,壳牌,1
11189,1048,IBM,1
11190,1048,微软,1
11191,2804,微软,1
11199,2777,金胜,1
11200,2805,大午,1
11201,2805,兰君果业,1
11202,2805,山水源,1
11203,2805,神霖,1
11204,2805,晓岚村,1
11205,2805,雪山果园,1
11206,2653,北味,1
11207,2653,北味牌,1
11209,2806,宇瞻,1
11210,2681,天安祥,1
11216,2166,三星,1
11217,2808,三菱电机,1
11226,2514,蓝魔,1
11227,2516,联想,1
11228,2516,三星,1
11230,2505,易方,1
11242,2811,东芝,1
11252,1612,雄洲,1
11257,2815,罗技,1
11260,2190,骨伽,1
11261,2190,军刀,1
11262,2190,世纪冠军,1
11263,2190,游戏悍将,1
11265,2216,Intel,1
11275,1852,力特,1
11277,2820,飞索,1
11278,2821,安泊,1
11279,2823,LG,1
11280,2823,爱普生,1
11281,2823,宏碁,1
11282,2823,夏普,1
11283,2573,SANWA SUPPLY,1
11284,2573,SANWA SUPPLY/日本山业,1
11285,2573,SANWA/日本山业,1
11286,1871,SANWA SUPPLY,1
11287,1871,SANWA SUPPLY/日本山业,1
11288,1871,SANWA/日本山业,1
11292,1481,三禾,1
11298,29,多彩,1
11299,29,上普,1
11310,1410,泰福高,1
11312,1209,3A,1
11313,1209,555,1
11314,1209,Bicycle,1
11315,1209,UB,1
11316,1209,宾王,1
11317,1209,达派,1
11318,1209,大家乐,1
11319,1209,单车,1
11320,1209,国高,1
11321,1209,海夫,1
11322,1209,蜜蜂,1
11323,1209,诺金,1
11324,1209,欧兰地,1
11325,1209,瓯粟,1
11326,1209,拍里奥,1
11327,1209,攀能,1
11328,1209,奇点,1
11329,1209,三强,1
11330,1209,双鹰,1
11331,1209,双鱼,1
11332,1209,思攀特,1
11333,1209,萬盛逹,1
11334,1209,维康,1
11335,1209,无极,1
11336,1209,雅萨卡,1
11337,1209,姚记,1
11338,1209,伊贝尔,1
11339,1209,优戈尔,1
11340,1209,友邦,1
11341,1209,御康,1
11342,1209,御雅,1
11343,1209,云子,1
11354,2828,Kauzen/凯泽,1
11355,2828,艾芬,1
11356,2828,爱姬玛琳,1
11357,2828,百事,1
11358,2828,波罗的海,1
11359,2828,橙果丽,1
11360,2828,丰收格瓦斯,1
11361,2828,福莱仕,1
11362,2828,红果丽,1
11363,2828,可口可乐,1
11364,2828,蓝果丽,1
11365,2828,绿果丽,1
11366,2828,罗曼,1
11367,2828,罗蔓,1
11368,2828,米卡多,1
11369,2828,圣蓓露,1
11370,2828,圣碧滔,1
11371,2828,天坛,1
11372,2828,维盾,1
11373,2828,维可思,1
11396,2832,松下,1
11422,1167,乐斯菲斯,1
11423,1167,新百伦,1
11424,1167,优袋,1
11425,1167,优袋物语,1
11442,1930,EasyN,1
11443,1930,路路通,1
11454,2784,冠能,1
11455,2784,康多乐,1
11456,2784,妙多乐,1
11457,2784,普瑞纳,1
11458,2784,喜跃,1
11459,2785,皇家,1
11466,2836,BEE,1
11467,2836,GLEAM,1
11468,2836,班贝格,1
11469,2836,东方之最,1
11470,2836,格雷姆,1
11471,2836,黄牌,1
11472,2836,凯恩,1
11473,2836,孔声,1
11474,2836,铃木,1
11475,2836,梦之韵,1
11476,2836,缪斯,1
11477,2836,太阳花,1
11492,2840,嘉实多,1
11509,2839,卡西欧,1
11510,2839,美得理,1
11511,2839,魔鲨,1
11512,2839,水木年华,1
11513,2839,我可乐,1
11514,2839,星臣,1
11515,2839,优可乐乐,1
11530,2687,東格,1
11532,2841,好易通,1
11533,2841,夏普,1
11534,2842,早学好,1
11535,2167,新科,1
11536,2844,卡西欧,1
11537,2845,帝尔,1
11538,2846,小状元,1
11539,2847,桑姆通译,1
11540,1276,AB CHAIR,1
11541,1276,力动,1
11542,1276,迈欧,1
11543,1276,仕博达,1
11544,2848,钜丞,1
11545,2849,康明多译通,1
11547,2816,旅之星,1
11624,2838,ZOOM,1
11625,2838,卡西欧,1
11626,2838,雅马哈,1
11628,2818,LG,1
11630,2120,Intel,1
11642,2402,AFC,1
11643,2402,DIONYSOX /葡妮愫,1
11644,2402,MOTHERNEST/蔓秀莱施,1
11645,2402,TRIM,1
11646,2402,艾诗缇,1
11647,2402,奥诺康,1
11648,2402,倍狮力,1
11649,2402,丰韵美,1
11650,2402,加利善,1
11651,2402,康倍施,1
11652,2402,拉摩力拉,1
11653,2402,纳瑞仕,1
11654,2402,渔夫堡,1
11655,1061,AFC,1
11656,1061,DIONYSOX /葡妮愫,1
11657,1061,MOTHERNEST/蔓秀莱施,1
11658,1061,TRIM,1
11659,1061,艾诗缇,1
11660,1061,奥诺康,1
11661,1061,倍狮力,1
11662,1061,丰韵美,1
11663,1061,加利善,1
11664,1061,康倍施,1
11665,1061,拉摩力拉,1
11666,1061,纳瑞仕,1
11667,1061,渔夫堡,1
11696,2864,爱之味,1
11697,2864,大茂,1
11698,2864,工研,1
11699,2864,黑松,1
11700,2864,华元,1
11701,2864,江记,1
11702,2864,金门,1
11703,2864,可口,1
11704,2864,巧口,1
11705,2864,台湾啤酒,1
11706,2864,台湾一番,1
11707,2864,万家香,1
11708,2864,维力,1
11709,2864,味全,1
11710,2864,喜年来,1
11711,2864,义美,1
11712,2864,悦氏,1
11713,2864,志斌,1
11722,2783,冠能,1
11723,2783,康多乐,1
11724,2783,妙多乐,1
11725,2783,普瑞纳,1
11726,2783,喜跃,1
11750,1982,固网,1
11767,2861,TAURUS/金牛座,1
11768,2870,攀高,1
11769,2871,博科,1
11770,2087,蓝岸,1
11771,2872,康佳,1
11834,2875,优派,1
11868,2880,道达尔,1
11869,2881,小鸭,1
11872,2882,威力,1
11873,1750,kobold,1
11881,2885,格力,1
11882,2884,斯耐康态,1
11884,2886,松下,1
11887,2837,卡西欧,1
11889,2887,松下,1
11892,2026,天威,1
11895,2508,欧恩,1
11898,1899,威宝,1
11913,2895,席爱尔,1
11915,2897,云南天齐,1
11916,2898,荣康,1
11930,108,恒的,1
11931,108,佳必爽,1
11932,108,康维多,1
11933,108,乐佳善优,1
11934,108,小铁人,1
11945,2901,3M,1
11946,2901,E-A-R,1
11947,2901,安融,1
11948,2901,巴固,1
11954,2903,五羊,1
11955,2059,中茶,1
11959,2908,足福,1
11960,2909,邦蒂,1
11961,2830,绿力,1
11962,2830,名屋,1
11963,2830,全南,1
11980,1069,汉王,1
11981,2103,大宇,1
11982,2912,百利达,1
11983,2913,大金,1
11984,2914,大金,1
12034,1025,三星,1
12035,34,诺基亚,1
12038,2920,Verbatim,1
12039,2920,威宝,1
12058,2007,斐讯,1
12067,2858,创高,1
12069,2945,AST,1
12100,2946,伊立浦,1
12141,2953,喜笑颜开,1
12150,2955,黄山,1
12151,2955,奇松,1
12152,2924,CLARKE /克拉克,1
12153,2019,COMFAST,1
12154,2174,瀚视奇,1
12162,2958,蓓纯,1
12163,2958,鳄鱼宝宝,1
12165,2788,朗诺,1
12166,2788,英创,1
12167,2959,海尔,1
12171,2966,佳爱特,1
12172,652,欧西亚,1
12176,2980,周生生,1
12178,2685,CDL,1
12179,2983,TXL,1
12180,2972,新朝,1
12181,2984,Deer/德尔,1
12182,2906,哥尔,1
12183,2985,三菱电机,1
12195,2232,iui,1
12196,2232,novero,1
12197,2232,艾克亚,1
12198,2232,飞利浦,1
12199,2232,蓝蚂蚁,1
12200,2986,DUDU,1
12201,2986,维尼,1
12211,2987,飞利浦,1
12212,2987,京华,1
12231,2988,美的,1
12241,2173,悠视,1
12242,2990,富莱妮,1
12243,2835,华生,1
12244,2835,思露德,1
12245,2992,亨博,1
12287,2859,SHARNDY/想的,1
12321,1602,零听,1
12322,1602,暖友,1
12323,1602,适美佳,1
12324,1602,舒耳客,1
12325,1602,炭之语,1
12339,2348,Lumi,1
12356,2354,孟氏源,1
12357,2354,阳光营养,1
12358,2090,华林,1
12388,3015,古之极,1
12390,834,金松（JINSONG）冰箱,1
12391,834,金松洗衣机,1
12392,834,泉精器,1
12393,834,松下,1
12394,2364,特维康,1
12395,2364,修身堂,1
12396,2364,郑欣宜,1
12400,1814,东阿阿胶,1
12401,2383,位元堂,1
12404,2051,捷稀（JCG）,1
12405,2385,民生,1
12408,2005,DareGlobal,1
12409,2005,LINKING,1
12411,2023,D-Link,1
12412,2017,磊科,1
12413,2022,D-Link,1
12420,2021,安普,1
12424,3027,倍力通/Prestone,1
12427,2195,全汉,1
12428,2822,多嘴猫,1
12429,2904,NILLKIN/耐尔金,1
12430,3032,卡帝亚,1
12432,3031,全汉,1
12433,1089,GODEX,1
12434,1089,霍尼韦尔,1
12437,3033,Marley/马利,1
12438,3034,益节,1
12439,3035,乐天坊,1
12441,3037,非常爱车,1
12443,1977,佰科,1
12444,1977,宇瞻,1
12446,2500,NESO,1
12447,2500,日立,1
12448,1984,忆捷,1
12450,1892,朗科,1
12451,1764,晨星岛,1
12452,1764,胡姬花,1
12453,1764,金龙鱼,1
12454,1764,欧丽薇兰,1
12455,1764,香纳兰,1
12457,2049,纽曼,1
12461,2048,ORICO,1
12462,1292,山瑞,1
12463,3061,飞利浦,1
12470,2060,新光饰品,1
12473,3066,夏普,1
12474,609,at&t,1
12475,609,阿尔卡特,1
12476,609,宝泰尔,1
12477,609,高科美,1
12478,609,派拉蒙,1
12479,609,三洋,1
12480,2795,JBL,1
12481,2795,哈曼卡顿,1
12482,618,德生,1
12483,618,清华同方,1
12484,618,圣宝,1
12485,618,熊猫,1
12490,3068,纽曼,1
12515,2395,线世界,1
12516,3069,公牛,1
12517,2907,天骏小天使,1
12521,1035,戴尔,1
12523,621,TCL ,1
12524,621,佳话坊,1
12525,621,摩托罗拉,1
12526,621,西门子,1
12528,3071,联创,1
12540,2222,传世,1
12541,2222,瑞吉山,1
12552,919,BBR,1
12553,919,Norev,1
12554,919,Premium Classixxs,1
12555,919,德国舒克,1
12556,919,汇悦之美,1
12557,919,迷你切,1
12558,919,日本京商,1
12563,3079,一品绣,1
12564,3079,芸祥绣品,1
12566,3081,CILIED/凯尼特,1
12567,3082,大金,1
12644,1723,,1
12645,1723,好想你,1
12646,1723,胡世百康,1
12647,1723,怀参,1
12648,1723,怀药堂,1
12649,1723,京遥,1
12650,1723,老君堂,1
12651,1723,力德,1
12652,1723,淇园,1
12653,1723,庆文,1
12654,1723,豫参,1
12667,3085,维众,1
12668,3086, 万和,1
12669,3086,万和,1
12676,1528,澳大利亚铂斯铸币厂发行,1
12677,1528,宝泉钱币,1
12678,1528,金币总公司发行,1
12679,1528,上海造币厂,1
12680,1528,英国皇家造币厂发行,1
12681,1528,中国人民银行发行,1
12682,3087,BUFFALO,1
12683,3087,巴比禄,1
12684,3080,蒙多萨,1
12685,2076,网讯,1
12686,2922,MORELITI/摩力天,1
12687,3091,百万城,1
12706,3092,hape,1
12707,3092,NIKKO,1
12708,3092,爱丽克丝,1
12709,3092,卡酷,1
12710,3092,蓝帽子,1
12711,3092,乐知堡,1
12712,3092,灵动,1
12713,3092,美太,1
12714,3092,骑刃王,1
12715,3092,双鹰,1
12716,3093,荣泰,1
12717,1218,卡博司通,1
12719,915,高思维,1
12720,915,绘儿乐,1
12743,3101,倍享,1
12744,3101,成长卫士,1
12745,3101,健康泡泡,1
12746,3101,美丽快攻,1
12748,3103,LIN,1
12749,3103,绿神叶,1
12750,3104,库博,1
12751,2976,智灵通,1
12752,3083,東格,1
12754,2713,富士通,1
12755,2713,技嘉,1
12776,1036,戴尔,1
12777,1036,东芝,1
12778,1036,富士通,1
12779,1036,宏基,1
12780,1036,华硕,1
12781,1036,惠普,1
12782,1036,联想,1
12783,1036,三星,1
12784,1036,索尼,1
12785,3107,玛雅,1
12786,3110,夏普,1
12787,3111,GALAPAD,1
12789,3113,联想,1
12812,3112,拉芙菲尔,1
12818,2747,松下,1
12819,3117,联想,1
12890,542,AVINS,1
12891,542,DINOVILLE ,1
12892,542,GiGi,1
12893,542,MIRACLEAR,1
12894,542,PRO,1
12895,542,Seiwa,1
12896,542,爱车屋,1
12897,542,爱义,1
12898,542,安驰,1
12899,542,奥克龙,1
12900,542,奥舒尔,1
12901,542,百隆,1
12902,542,佰威特,1
12903,542,厨王,1
12904,542,迪士尼,1
12905,542,飞利浦,1
12906,542,海纳百川,1
12907,542,华夏将军,1
12908,542,吉美,1
12909,542,极炙,1
12910,542,嘉实多,1
12911,542,军利,1
12912,542,壳牌,1
12913,542,快美特,1
12914,542,蓝夫,1
12915,542,朗威,1
12916,542,麦特,1
12917,542,美孚,1
12918,542,米家,1
12919,542,魔力 ,1
12920,542,魔力胶片,1
12921,542,莫奈,1
12922,542,纽福克斯,1
12923,542,泡泡酷,1
12924,542,晒之宝,1
12925,542,圣马赫,1
12926,542,史努比,1
12927,542,天一工,1
12928,542,途韵,1
12929,542,万豪,1
12930,542,威德盛,1
12931,542,威仕特,1
12932,542,小仙女,1
12933,542,银狼,1
12934,542,优驰 （youchi）,1
12935,542,中援,1
12937,3022,优派,1
12978,2857,得伴,1
12979,2857,高洁丝,1
12980,2857,好奇,1
12981,2857,舒洁,1
13017,2112,广颖电通,1
13018,2112,胜创,1
13060,3130,maxell,1
13061,3130,麦克赛尔,1
13064,3133,东芝,1
13065,3133,东芝电视,1
13067,2102,飞利浦,1
13068,2102,光谷,1
13069,3137,铁三角,1
13075,1886,maxell,1
13076,1886,麦克赛尔,1
13100,3152,亚都,1
13108,3153,惠人,1
13109,3154,快乐一叮,1
13110,3155,奥克斯,1
13114,3156,欧科,1
13115,3157,KPS/祈和,1
13121,2790,蕊之魅,1
13122,1964,思科,1
13123,3158,捷波朗,1
13124,3159,ESR,1
13125,3160,爱派,1
13146,3161,RGBMIX,1
13148,3164,居上品,1
13149,3165,毕利格,1
13150,3165,圣迪威,1
13151,3168,BIAZE,1
13152,3168,爱国者,1
13157,3170,格力,1
13162,2862,南亚易胜,1
13165,2499,D-Link,1
13166,3084,铁桥,1
13356,3175,金士顿,1
13361,3180,宝罗,1
13366,3183,易升,1
13367,3183,易昇,1
13368,3184,Disney迪士尼,1
13369,3184,包包大人,1
13370,3184,迪士尼,1
13371,3184,迪斯尼,1
13372,3184,万信达,1
13378,2876,安途宝,1
13393,3177,B+W,1
13394,3177,KATA,1
13395,3177,LENSPEN ,1
13396,3177,凤凰,1
13397,3177,国家地理,1
13398,3177,金钟,1
13399,3177,卡塔,1
13400,3177,肯高,1
13401,3177,乐摄宝,1
13402,3177,曼富图,1
13403,3177,适马,1
13404,3177,竖力,1
13405,3177,腾龙,1
13406,3177,图丽,1
13410,3181,C&C,1
13411,3181,森林绿,1
13425,3187,乐摄宝,1
13426,3189,Vanguard,1
13466,3191,雷克沙,1
13467,2834,W.DIVA,1
13468,2834,沃佳诺娃,1
13469,3196,优派,1
13470,238,IT-CEO,1
13471,238,uBay,1
13477,3197,芳草集,1
13478,3197,容园美,1
13513,2874,宠物皇国,1
13514,2874,幸儿,1
13517,3203,鱼跃,1
13536,150,创维,1
13563,3208,禄来,1
13564,3209,b+w,1
13565,3209,KATA ,1
13566,3209,国家地理,1
13567,3209,曼富图,1
13568,3209,奇乐思,1
13569,3209,日清,1
13570,3209,适马,1
13571,3209,松下,1
13572,3209,索尼,1
13573,3209,腾龙,1
13574,3209,天马,1
13575,3209,希必爱,1
13576,3210,肯高,1
13577,3210,竖力,1
13578,3210,图丽,1
13583,3214,肯高,1
13584,3214,天马,1
13589,3216,品色,1
13590,2199,大水牛,1
13591,3217,大水牛,1
13592,3222,川宇,1
13598,3225,品胜,1
13599,2698,金士顿,1
13600,2698,十铨科技,1
13601,2698,希捷,1
13603,3226,uBay,1
13606,3227,爱国者,1
13610,3229,格力,1
13612,3231,龙的,1
13614,2072,恒寿堂,1
13615,2072,华容堂,1
13616,2072,康雨斯,1
13617,2074,百花,1
13620,2378,三星,1
13621,2378,希捷,1
13622,3232,乐瑞,1
13624,2062,浪漫时光,1
13625,2062,臻玉,1
13627,3233,美的,1
13628,3233,小天鹅,1
13629,3234,阿娃提,1
13630,3234,全利,1
13631,3234,丝路传奇,1
13638,175,杰美特,1
13639,3235,中兴,1
13643,3237,maxell,1
13644,3237,麦克赛尔,1
13649,3178,NAGA,1
13650,3178,快枪手,1
13651,3178,纳伽,1
13655,560,飚王,1
13658,3241,必恩威,1
13660,3243,索尼,1
13661,3245,东方神,1
13666,2781,冠能,1
13667,2781,康多乐,1
13668,2781,妙多乐,1
13669,2781,普瑞纳,1
13670,2781,喜跃,1
13671,3248,上舜照明,1
13672,3251,COACH,1
13673,3251,FENDI,1
13674,2798,TCL ,1
13675,3240,Microflash/微闪,1
13713,3254,康祝,1
13715,3256,Gigastone,1
13716,3255,欧贝斯,1
13717,3257,DEC/中恒,1
13718,2221,海尔,1
13719,2221,联想,1
13720,3250,京东方,1
13824,3264,清华同方,1
13826,3265,百草童话,1
13837,3266,美康生物,1
13838,3266,医生密匙,1
13839,3267,帮宝适,1
13844,3268,劲永,1
13845,3268,三星,1
13846,3270,普霖,1
13857,2905,智歌,1
13858,2965,兄弟,1
13859,2965,兄弟牌,1
13860,3273,TCL ,1
13861,779,乐彤,1
13862,779,亚都,1
13863,3274,lepow/乐泡,1
13864,3274,乐泡,1
13869,3276,品胜,1
13870,3277,比里通,1
13874,3280,真地,1
13875,3169,格兰仕,1
13876,3281,PORSCHE,1
13877,3281,Ray-Ban,1
13878,3281,TCL ,1
13898,3283,BURBERRY,1
13899,3283,Ferragamo,1
13900,3283,GUCCI,1
13901,3283,PRADA,1
13902,2210,至睿,1
13903,3186,海尔,1
13907,2981,松拓,1
13908,2981,颂拓,1
13909,2981,颂拓（松拓）,1
13910,3286,忆捷,1
13953,3291,ESK,1
13954,3291,SWITCHEASY,1
13955,3291,Twelve,1
13956,3291,迪思拜尔,1
13957,3292,优乐,1
13958,3293,Parrot,1
13959,3295,Snowkids,1
13965,958,nba,1
13966,958,NBA(汽车),1
13970,3299,SGP ,1
13973,3242,贝尔金,1
13976,665,鸿雁,1
13977,3304,佰能光电,1
13984,3305,江航,1
13985,3306,东研,1
13986,3307,飞利浦,1
13987,3308,爱惠浦,1
13988,3310,洁碧,1
13989,3311,NOTIME,1
13990,3312,雷名顿,1
13991,3313,珂林贝尔,1
13992,3314,力博得,1
13994,2619,韩国农协,1
13995,2619,三熊堂,1
14066,2621,黑&金,1
14067,2621,金色玉液,1
14075,2622,FAVOR/菲尔,1
14076,1561,Un Attimo/爱缇幕,1
14077,1561,大昌,1
14078,1561,德菲丝,1
14079,1561,豆之家,1
14080,1561,哈瑞宝,1
14081,1561,集珍斋,1
14082,1561,金宝,1
14083,1561,老州山,1
14084,1561,蕾特莱,1
14085,1561,纽天然,1
14086,1561,森骄,1
14087,1561,史云生,1
14088,1561,太阳树,1
14169,2625,虎标,1
14181,2302,八八坑道,1
14182,2302,大坑口,1
14183,2302,海尔,1
14184,2302,茗扬四海,1
14185,2302,谢江林茶庄,1
14186,2302,杏花村,1
14292,3317,COMVITA/康维他,1
14294,3319,纽曼,1
14315,3322,善领,1
14316,3322,征途,1
14318,3324,WAECO,1
14319,3324,美固,1
14320,3325,铁将军,1
14339,3328,畅e行,1
14340,2440,IBM,1
14341,2440,戴尔,1
14342,2440,惠普,1
14343,2670,IBM,1
14344,2670,戴尔,1
14345,2670,惠普,1
14347,3334,惠普,1
14356,2863,Hubertus/胡贝托,1
14357,2863,Rittmayer/麦德莉黑特麦尔,1
14358,2863,SintChristoffel/圣克里斯朵夫,1
14359,2863,Wieninger/维英格,1
14385,3337,汉王,1
14386,2931,TOMBO/通宝,1
14391,2939,鹰牌,1
14410,2158,skav,1
14411,2158,安蒂麦琪,1
14412,2978,爱其华,1
14435,3340,草木良品,1
14493,3342,中仁本草,1
14494,3343,张裕,1
14496,3344,康富来,1
14497,2092,藏原蜜语,1
14500,3345,纽徕佛,1
14501,3346,太太,1
14502,3346,鹰牌,1
14504,2214,爱可饮,1
14505,3347,澳琳达,1
14506,863,贝亲,1
14507,2417,Swatch,1
14508,2417,雷达,1
14509,2417,摩凡陀,1
14510,2417,斯沃琪,1
14511,2417,天梭,1
14512,3348,华韩,1
14513,2312,绿A,1
14514,3350,蓝星,1
14515,3350,蓝星 汽车,1
14590,3354,美的,1
14591,3355,小天鹅,1
14592,3356,格力,1
14593,3357,格力,1
14600,3358,迈乐,1
14601,3359,松下,1
14603,3315,TCL,1
14604,2867,ERC,1
14611,3213,百诺,1
14612,3213,美孚,1
14636,3362,卡西欧,1
14637,3182,DANIEL HECHTER,1
14638,3182,Jeep,1
14639,3182,吉普,1
14640,3182,圣大保罗,1
14643,3363,3M,1
14653,3364,奥林巴斯,1
14656,3366,爱国者,1
14657,3367,AEE,1
14658,3368,JVC,1
14688,3371,i-mu,1
14689,3371,幻响,1
14690,3372,i-mu,1
14691,3372,幻响,1
14696,3375, Aisa,1
14697,3375,PAPAGO,1
14698,3375,快译通 ,1
14699,3375,全峰,1
14706,3377,Valvoline/胜牌,1
14707,3378,aonaide/奥耐德,1
14719,3380,大金,1
14720,3381,格力,1
14728,3370,本易,1
14729,3105,DOOV/朵唯,1
14730,3223,纽曼,1
14788,3385,ZMC,1
14789,3385,金豹,1
14790,3385,上上,1
14841,3389,美如画,1
14842,3389,夏新,1
14843,625,CAR MATS/卡美驰,1
14844,625,MAC,1
14845,625,蒙特奇,1
14846,625,伊莱克斯,1
14851,3391,电小二,1
14877,3392,蓝百蓓,1
14878,3376,博阅,1
14879,3376,卡布休,1
14880,3376,欣博阅,1
14889,1049,TPOS,1
14890,3394,蕙兰瑜伽,1
14891,3395,飞利浦,1
14892,3396,GE/通用,1
14893,3396,通用,1
14894,3387,掬凝香,1
14895,3397,Originwater/碧水源,1
14896,3398,MISSHA,1
14897,3398,MISSHA谜尚,1
14898,3398,谜尚,1
14899,3398,谜尚MISSHA,1
14932,2046,IOVST/数帅,1
14933,3400,ARMANI,1
14934,3400,Armani 阿玛尼,1
14935,3400,BURBERRY,1
14936,3400,EMPORIO ARMANI(爱姆普里奥阿马尼),1
14937,3400,EmporioArmani,1
14938,3400,PRADA,1
14939,3400,阿玛尼,1
14940,3400,巴宝莉,1
14941,2379,西部数据,1
14942,2379,希捷,1
14943,3401,CK,1
14944,3401,CK Calvin Klein,1
14945,3401,COACH,1
14946,3401,Ecko Unltd 犀牛,1
14947,3401,Ferragamo,1
14948,3401,GUCCI,1
14949,3401,GUESS,1
14950,3401,HEAD,1
14951,3401,Huglight,1
14952,3401,Juicy,1
14953,3401,Tommy Hilfiger 汤米·希尔费格,1
14954,3401,菲拉格慕,1
14955,3401,古驰,1
14956,3401,康迪克,1
14957,3401,蔻驰,1
14970,3403,VALMONT,1
14971,3404,爱尔玛,1
14972,3405,COACH,1
14973,3409,ARMANI,1
14974,3409,BOTTEGA VENETA,1
14975,3409,BURBERRY,1
14976,3409,COACH,1
14977,3409,DIOR,1
14978,3409,GUCCI,1
14979,3409,PRADA,1
14980,3410,COACH,1
14981,3411,HERMES,1
14982,3412,ARMANI,1
14983,3412,D&G,1
14984,3412,Dolce&Gabbana,1
14985,3412,EMPORIO ARMANI(爱姆普里奥阿马尼),1
14986,3412,EmporioArmani,1
14987,3412,Ferragamo,1
14988,3412,GUCCI,1
14989,3412,MARC JACOBS,1
14990,3412,迪奥,1
14991,3412,古驰,1
14995,1141,REMAX/睿量,1
15017,3418,海尔,1
15018,3416,KIPON,1
15079,3420,Swatch,1
15080,3420,法国鳄鱼,1
15081,3420,精工,1
15082,3420,蔻驰,1
15083,3420,斯沃琪,1
15084,3420,天美时,1
15085,3420,天梭,1
15100,3424,富图宝,1
15101,3425,开博尔,1
15261,3427,格兰仕,1
15267,2172,优派,1
15348,3430,3兆,1
15349,2691,传美,1
15350,2691,达善,1
15351,2691,多林,1
15352,2691,恩倍,1
15353,2691,玖龙,1
15354,2691,绿永图,1
15355,2691,紫安图,1
15474,2025,格之格,1
15519,3432,忆捷,1
15520,1815,爱乡亲,1
15521,1815,波力,1
15522,1815,丹夫,1
