id,roleId,productSortThirdId,productSortThirdName,createTime,modifyTime,yn
13,12,701,网卡,2011-09-03 22:34:05.473,2011-09-03 22:34:05.473,1
14,9,700,路由器,2011-09-03 22:35:16.370,2011-09-03 22:35:16.370,1
15,9,701,网卡,2011-09-03 22:35:16.373,2011-09-03 22:35:16.373,1
16,9,702,交换机,2011-09-03 22:35:16.377,2011-09-03 22:35:16.377,1
17,10,700,路由器,2011-09-03 22:35:28.680,2011-09-03 22:35:28.680,1
18,10,701,网卡,2011-09-03 22:35:28.683,2011-09-03 22:35:28.683,1
19,10,702,交换机,2011-09-03 22:35:28.687,2011-09-03 22:35:28.687,1
30,16,694,U盘,2011-09-03 22:42:21.230,2011-09-03 22:42:21.230,1
31,16,808,赠品,2011-09-03 22:42:21.233,2011-09-03 22:42:21.233,1
32,16,831,数码相机,2011-09-03 22:42:21.237,2011-09-03 22:42:21.237,1
33,16,833,摄像机,2011-09-03 22:42:21.240,2011-09-03 22:42:21.240,1
34,16,837,MP3/MP4,2011-09-03 22:42:21.247,2011-09-03 22:42:21.247,1
35,16,839,电子教育,2011-09-03 22:42:21.250,2011-09-03 22:42:21.250,1
36,16,841,音箱,2011-09-03 22:42:21.253,2011-09-03 22:42:21.253,1
37,16,842,耳机,2011-09-03 22:42:21.257,2011-09-03 22:42:21.257,1
38,16,852,MP3/MP4配件,2011-09-03 22:42:21.260,2011-09-03 22:42:21.260,1
39,16,873,高清播放器,2011-09-03 22:42:21.263,2011-09-03 22:42:21.263,1
40,16,1203,电子书,2011-09-03 22:42:21.267,2011-09-03 22:42:21.267,1
44,25,655,手机,2011-09-03 23:17:52.837,2011-09-03 23:17:52.837,1
45,25,672,笔记本,2011-09-03 23:17:52.840,2011-09-03 23:17:52.840,1
46,25,673,台式机,2011-09-03 23:17:52.843,2011-09-03 23:17:52.843,1
47,25,678,CPU,2011-09-03 23:17:52.847,2011-09-03 23:17:52.847,1
48,25,680,内存,2011-09-03 23:17:52.850,2011-09-03 23:17:52.850,1
49,25,683,硬盘,2011-09-03 23:17:52.853,2011-09-03 23:17:52.853,1
50,25,684,刻录机/光驱,2011-09-03 23:17:52.860,2011-09-03 23:17:52.860,1
51,25,688,显示器,2011-09-03 23:17:52.863,2011-09-03 23:17:52.863,1
52,25,689,键盘,2011-09-03 23:17:52.867,2011-09-03 23:17:52.867,1
53,25,690,鼠标,2011-09-03 23:17:52.870,2011-09-03 23:17:52.870,1
54,25,692,摄像头,2011-09-03 23:17:52.873,2011-09-03 23:17:52.873,1
55,25,693,移动硬盘,2011-09-03 23:17:52.877,2011-09-03 23:17:52.877,1
56,25,694,U盘,2011-09-03 23:17:52.880,2011-09-03 23:17:52.880,1
57,25,696,游戏设备,2011-09-03 23:17:52.883,2011-09-03 23:17:52.883,1
58,25,700,路由器,2011-09-03 23:17:52.887,2011-09-03 23:17:52.887,1
59,25,701,网卡,2011-09-03 23:17:52.890,2011-09-03 23:17:52.890,1
60,25,702,交换机,2011-09-03 23:17:52.893,2011-09-03 23:17:52.893,1
61,25,704,系统软件,2011-09-03 23:17:52.897,2011-09-03 23:17:52.897,1
62,25,705,杀毒软件,2011-09-03 23:17:52.900,2011-09-03 23:17:52.900,1
63,25,707,办公软件,2011-09-03 23:17:52.903,2011-09-03 23:17:52.903,1
64,25,717,打印机,2011-09-03 23:17:52.907,2011-09-03 23:17:52.907,1
65,25,730,硒鼓,2011-09-03 23:17:52.910,2011-09-03 23:17:52.910,1
66,25,731,墨盒,2011-09-03 23:17:52.913,2011-09-03 23:17:52.913,1
67,25,732,墨粉,2011-09-03 23:17:52.917,2011-09-03 23:17:52.917,1
68,25,736,纸类,2011-09-03 23:17:52.920,2011-09-03 23:17:52.920,1
69,25,808,赠品,2011-09-03 23:17:52.923,2011-09-03 23:17:52.923,1
70,25,826,鼠标垫,2011-09-03 23:17:52.927,2011-09-03 23:17:52.927,1
71,25,841,音箱,2011-09-03 23:17:52.930,2011-09-03 23:17:52.930,1
72,25,842,耳机,2011-09-03 23:17:52.933,2011-09-03 23:17:52.933,1
73,25,845,存储卡,2011-09-03 23:17:52.937,2011-09-03 23:17:52.937,1
74,25,846,读卡器,2011-09-03 23:17:52.940,2011-09-03 23:17:52.940,1
75,25,983,网络存储,2011-09-03 23:17:52.943,2011-09-03 23:17:52.943,1
76,25,1048,UPS电源,2011-09-03 23:17:52.947,2011-09-03 23:17:52.947,1
77,25,1049,线缆,2011-09-03 23:17:52.950,2011-09-03 23:17:52.950,1
78,25,1105,上网本,2011-09-03 23:17:52.953,2011-09-03 23:17:52.953,1
79,25,2694,平板电脑,2011-09-03 23:17:52.957,2011-09-03 23:17:52.957,1
80,28,655,手机,2011-09-03 23:18:05.103,2011-09-03 23:18:05.103,1
81,27,655,手机,2011-09-03 23:18:44.750,2011-09-03 23:18:44.750,1
108,38,655,手机,2011-09-03 23:22:47.053,2011-09-03 23:22:47.053,1
118,46,846,读卡器,2011-09-13 16:32:36.617,2011-09-13 16:32:36.617,1
119,46,1099,手机存储卡,2011-09-13 16:32:36.623,2011-09-13 16:32:36.623,1
123,88,798,平板电视,2011-09-19 14:01:05.853,2011-09-19 14:01:05.853,1
133,96,655,手机,2011-09-20 11:48:56.433,2011-09-20 11:48:56.433,1
134,114,846,读卡器,2011-09-20 13:10:10.823,2011-09-20 13:10:10.823,1
135,114,1099,手机存储卡,2011-09-20 13:10:10.847,2011-09-20 13:10:10.847,1
143,8,689,键盘,2011-09-23 09:38:59.560,2011-09-23 09:38:59.560,1
144,8,690,鼠标,2011-09-23 09:38:59.567,2011-09-23 09:38:59.567,1
257,22,693,移动硬盘,2011-10-11 15:16:49.917,2011-10-11 15:16:49.917,1
359,121,740,电吹风,2011-10-11 16:12:37.353,2011-10-11 16:12:37.353,1
360,121,745,吸尘器,2011-10-11 16:12:37.360,2011-10-11 16:12:37.360,1
361,121,746,电熨斗,2011-10-11 16:12:37.363,2011-10-11 16:12:37.363,1
362,121,747,取暖电器,2011-10-11 16:12:37.583,2011-10-11 16:12:37.583,1
363,121,748,加湿器,2011-10-11 16:12:37.617,2011-10-11 16:12:37.617,1
364,121,749,净化器,2011-10-11 16:12:37.630,2011-10-11 16:12:37.630,1
365,121,750,饮水机,2011-10-11 16:12:37.643,2011-10-11 16:12:37.643,1
366,121,751,电风扇,2011-10-11 16:12:37.650,2011-10-11 16:12:37.650,1
367,121,753,电饭煲,2011-10-11 16:12:37.657,2011-10-11 16:12:37.657,1
368,121,754,多用途锅,2011-10-11 16:12:37.663,2011-10-11 16:12:37.663,1
369,121,755,料理/榨汁机,2011-10-11 16:12:37.677,2011-10-11 16:12:37.677,1
370,121,756,豆浆机,2011-10-11 16:12:37.680,2011-10-11 16:12:37.680,1
371,121,757,电磁炉,2011-10-11 16:12:37.697,2011-10-11 16:12:37.697,1
372,121,758,微波炉,2011-10-11 16:12:37.703,2011-10-11 16:12:37.703,1
373,121,759,电烤箱,2011-10-11 16:12:37.707,2011-10-11 16:12:37.707,1
374,121,760,电水壶/热水瓶,2011-10-11 16:12:37.713,2011-10-11 16:12:37.713,1
375,121,762,酸奶机,2011-10-11 16:12:37.720,2011-10-11 16:12:37.720,1
376,121,801,收录/音机,2011-10-11 16:12:37.727,2011-10-11 16:12:37.727,1
377,121,881,电压力锅,2011-10-11 16:12:37.733,2011-10-11 16:12:37.733,1
378,121,882,电饼铛/煎烤机,2011-10-11 16:12:37.740,2011-10-11 16:12:37.740,1
379,121,898,净水设备,2011-10-11 16:12:37.747,2011-10-11 16:12:37.747,1
380,121,899,面包机,2011-10-11 16:12:37.750,2011-10-11 16:12:37.750,1
381,121,901,果蔬解毒机,2011-10-11 16:12:37.753,2011-10-11 16:12:37.753,1
382,121,902,煮蛋器,2011-10-11 16:12:37.757,2011-10-11 16:12:37.757,1
383,121,1052,插座,2011-10-11 16:12:37.763,2011-10-11 16:12:37.763,1
384,121,1278,空调扇,2011-10-11 16:12:37.767,2011-10-11 16:12:37.767,1
385,121,1279,挂烫机,2011-10-11 16:12:37.770,2011-10-11 16:12:37.770,1
386,121,1280,料理机,2011-10-11 16:12:37.777,2011-10-11 16:12:37.777,1
408,52,751,电风扇,2011-11-01 15:58:50.257,2011-11-01 15:58:50.257,1
409,52,753,电饭煲,2011-11-01 15:58:50.260,2011-11-01 15:58:50.260,1
410,52,754,多用途锅,2011-11-01 15:58:50.267,2011-11-01 15:58:50.267,1
411,52,755,料理/榨汁机,2011-11-01 15:58:50.270,2011-11-01 15:58:50.270,1
412,52,756,豆浆机,2011-11-01 15:58:50.273,2011-11-01 15:58:50.273,1
413,52,757,电磁炉,2011-11-01 15:58:50.277,2011-11-01 15:58:50.277,1
414,52,759,电烤箱,2011-11-01 15:58:50.280,2011-11-01 15:58:50.280,1
415,52,760,电水壶/热水瓶,2011-11-01 15:58:50.283,2011-11-01 15:58:50.283,1
416,52,881,电压力锅,2011-11-01 15:58:50.290,2011-11-01 15:58:50.290,1
417,52,882,电饼铛/煎烤机,2011-11-01 15:58:50.293,2011-11-01 15:58:50.293,1
434,130,1300,烟机/灶具,2011-11-01 16:59:28.280,2011-11-01 16:59:28.280,1
435,130,1301,消毒柜/洗碗机,2011-11-01 16:59:28.287,2011-11-01 16:59:28.287,1
436,130,1706,热水器,2011-11-01 16:59:28.290,2011-11-01 16:59:28.290,1
437,134,1300,烟机/灶具,2011-11-01 17:06:10.443,2011-11-01 17:06:10.443,1
438,134,1706,热水器,2011-11-01 17:06:10.450,2011-11-01 17:06:10.450,1
440,53,870,空调,2011-11-04 15:10:46.083,2011-11-04 15:10:46.083,1
441,146,655,手机,2011-11-08 10:01:56.247,2011-11-08 10:01:56.247,1
442,147,655,手机,2011-11-08 10:07:36.330,2011-11-08 10:07:36.330,1
443,148,655,手机,2011-11-08 10:14:17.217,2011-11-08 10:14:17.217,1
444,149,655,手机,2011-11-08 10:20:29.953,2011-11-08 10:20:29.953,1
493,156,1300,烟机/灶具,2011-11-09 10:16:26.520,2011-11-09 10:16:26.520,1
494,156,1301,消毒柜/洗碗机,2011-11-09 10:16:26.523,2011-11-09 10:16:26.523,1
559,163,798,平板电视,2011-11-21 16:19:59.903,2011-11-21 16:19:59.903,1
565,177,863,蓝牙耳机,2011-11-23 20:46:05.240,2011-11-23 20:46:05.240,1
577,167,852,MP3/MP4配件,2011-11-23 20:54:47.937,2011-11-23 20:54:47.937,1
578,166,863,蓝牙耳机,2011-11-23 20:56:27.643,2011-11-23 20:56:27.643,1
579,165,865,数据配件,2011-11-23 20:58:23.593,2011-11-23 20:58:23.593,1
580,165,866,手机保护套,2011-11-23 20:58:23.597,2011-11-23 20:58:23.597,1
581,165,1107,苹果配件,2011-11-23 20:58:23.603,2011-11-23 20:58:23.603,1
593,184,1289,健康秤/厨房秤,2011-11-30 15:16:49.497,2011-11-30 15:16:49.497,1
606,187,655,手机,2011-12-01 10:02:31.790,2011-12-01 10:02:31.790,1
607,188,655,手机,2011-12-01 14:48:01.680,2011-12-01 14:48:01.680,1
608,189,655,手机,2011-12-01 14:48:06.470,2011-12-01 14:48:06.470,1
609,190,655,手机,2011-12-01 14:48:11.180,2011-12-01 14:48:11.180,1
610,191,655,手机,2011-12-01 14:48:15.120,2011-12-01 14:48:15.120,1
619,193,870,空调,2011-12-01 19:00:41.377,2011-12-01 19:00:41.377,1
620,195,750,饮水机,2011-12-02 10:41:28.233,2011-12-02 10:41:28.233,1
621,195,898,净水设备,2011-12-02 10:41:28.237,2011-12-02 10:41:28.237,1
630,201,3979,手动工具,2011-12-02 11:14:37.893,2011-12-02 11:14:37.893,1
635,205,997,电气开关/插座,2011-12-02 11:28:13.903,2011-12-02 11:28:13.903,1
636,206,3979,手动工具,2011-12-02 11:32:35.950,2011-12-02 11:32:35.950,1
638,208,3979,手动工具,2011-12-02 11:35:33.330,2011-12-02 11:35:33.330,1
643,198,1294,门铃,2011-12-02 16:22:23.573,2011-12-02 16:22:23.573,1
644,153,900,浴霸/排气扇,2011-12-05 18:28:10.557,2011-12-05 18:28:10.557,1
653,214,798,平板电视,2011-12-06 19:27:30.173,2011-12-06 19:27:30.173,1
657,216,798,平板电视,2011-12-06 19:57:38.920,2011-12-06 19:57:38.920,1
659,218,1299,电线/线缆,2011-12-06 19:59:52.553,2011-12-06 19:59:52.553,1
660,219,1293,厨卫五金,2011-12-06 20:01:04.903,2011-12-06 20:01:04.903,1
661,219,3979,手动工具,2011-12-06 20:01:04.913,2011-12-06 20:01:04.913,1
662,219,4834,家具五金,2011-12-06 20:01:04.917,2011-12-06 20:01:04.917,1
663,220,1293,厨卫五金,2011-12-06 20:02:24.097,2011-12-06 20:02:24.097,1
664,220,5004,水槽,2011-12-06 20:02:24.100,2011-12-06 20:02:24.100,1
665,220,5005,龙头,2011-12-06 20:02:24.103,2011-12-06 20:02:24.103,1
666,220,5006,淋浴花洒,2011-12-06 20:02:24.107,2011-12-06 20:02:24.107,1
667,220,5007,其他五金,2011-12-06 20:02:24.110,2011-12-06 20:02:24.110,1
668,221,1293,厨卫五金,2011-12-06 20:03:48.937,2011-12-06 20:03:48.937,1
672,30,757,电磁炉,2011-12-07 08:52:28.820,2011-12-07 08:52:28.820,1
673,30,760,电水壶/热水瓶,2011-12-07 08:52:28.823,2011-12-07 08:52:28.823,1
674,30,798,平板电视,2011-12-07 08:52:28.827,2011-12-07 08:52:28.827,1
675,30,870,空调,2011-12-07 08:52:28.830,2011-12-07 08:52:28.830,1
676,30,878,冰箱,2011-12-07 08:52:28.833,2011-12-07 08:52:28.833,1
677,30,880,洗衣机,2011-12-07 08:52:28.837,2011-12-07 08:52:28.837,1
678,30,1283,除湿/干衣机,2011-12-07 08:52:28.840,2011-12-07 08:52:28.840,1
679,225,798,平板电视,2011-12-07 09:18:31.130,2011-12-07 09:18:31.130,1
685,228,798,平板电视,2011-12-07 09:57:47.970,2011-12-07 09:57:47.970,1
686,229,798,平板电视,2011-12-07 10:15:54.467,2011-12-07 10:15:54.467,1
688,231,798,平板电视,2011-12-07 10:19:35.503,2011-12-07 10:19:35.503,1
694,223,798,平板电视,2011-12-07 13:13:47.143,2011-12-07 13:13:47.143,1
695,233,798,平板电视,2011-12-07 13:15:40.703,2011-12-07 13:15:40.703,1
699,235,798,平板电视,2011-12-07 14:15:36.783,2011-12-07 14:15:36.783,1
702,236,798,平板电视,2011-12-07 14:37:16.553,2011-12-07 14:37:16.553,1
703,232,758,微波炉,2011-12-07 17:37:10.723,2011-12-07 17:37:10.723,1
728,242,694,U盘,2011-12-09 14:37:51.057,2011-12-09 14:37:51.057,1
729,242,1049,线缆,2011-12-09 14:37:51.060,2011-12-09 14:37:51.060,1
747,256,1300,烟机/灶具,2011-12-12 15:41:26.053,2011-12-12 15:41:26.053,1
748,256,1706,热水器,2011-12-12 15:41:26.057,2011-12-12 15:41:26.057,1
804,24,695,外置盒,2011-12-21 10:54:38.803,2011-12-21 10:54:38.803,1
805,24,1048,UPS电源,2011-12-21 10:54:38.807,2011-12-21 10:54:38.807,1
806,24,1049,线缆,2011-12-21 10:54:38.810,2011-12-21 10:54:38.810,1
807,24,1219,移动电源,2011-12-21 10:54:38.813,2011-12-21 10:54:38.813,1
861,275,1444,收藏品,2011-12-29 16:34:29.603,2011-12-29 16:34:29.603,1
1069,103,1334,厨具用品,2011-12-29 18:29:54.577,2011-12-29 18:29:54.577,1
1070,103,1336,酒具/杯具,2011-12-29 18:29:54.580,2011-12-29 18:29:54.580,1
1071,103,1337,水具,2011-12-29 18:29:54.580,2011-12-29 18:29:54.580,1
1072,103,1341,美食工具,2011-12-29 18:29:54.583,2011-12-29 18:29:54.583,1
1144,283,841,音箱,2012-01-31 13:33:24.727,2012-01-31 13:33:24.727,1
1145,283,842,耳机,2012-01-31 13:33:24.730,2012-01-31 13:33:24.730,1
1149,271,695,外置盒,2012-02-03 10:57:27.373,2012-02-03 10:57:27.373,1
1150,271,1049,线缆,2012-02-03 10:57:27.377,2012-02-03 10:57:27.377,1
1151,271,1261,高清播放器,2012-02-03 10:57:27.380,2012-02-03 10:57:27.380,1
1152,272,695,外置盒,2012-02-03 10:57:31.437,2012-02-03 10:57:31.437,1
1153,272,1049,线缆,2012-02-03 10:57:31.440,2012-02-03 10:57:31.440,1
1154,272,1261,高清播放器,2012-02-03 10:57:31.443,2012-02-03 10:57:31.443,1
1155,273,695,外置盒,2012-02-03 10:57:38.837,2012-02-03 10:57:38.837,1
1156,273,1049,线缆,2012-02-03 10:57:38.840,2012-02-03 10:57:38.840,1
1157,273,1261,高清播放器,2012-02-03 10:57:38.843,2012-02-03 10:57:38.843,1
1158,259,798,平板电视,2012-02-14 17:59:31.053,2012-02-14 17:59:31.053,1
1159,437,867,手机贴膜,2012-02-15 16:55:30.470,2012-02-15 16:55:30.470,1
1160,437,5003,iPhone 配件,2012-02-15 16:55:30.473,2012-02-15 16:55:30.473,1
1163,170,866,手机保护套,2012-02-23 11:15:10.910,2012-02-23 11:15:10.910,1
1173,439,863,蓝牙耳机,2012-02-27 14:04:30.800,2012-02-27 14:04:30.800,1
1174,439,864,车载配件,2012-02-27 14:04:31.113,2012-02-27 14:04:31.113,1
1176,440,866,手机保护套,2012-02-27 18:20:00.703,2012-02-27 18:20:00.703,1
1180,442,826,鼠标垫,2012-02-28 13:31:21.860,2012-02-28 13:31:21.860,1
1202,464,860,手机电池,2012-02-29 16:37:49.993,2012-02-29 16:37:49.993,1
1203,464,861,手机充电器,2012-02-29 16:37:49.997,2012-02-29 16:37:49.997,1
1204,464,864,车载配件,2012-02-29 16:37:50.000,2012-02-29 16:37:50.000,1
1205,464,866,手机保护套,2012-02-29 16:37:50.003,2012-02-29 16:37:50.003,1
1206,464,867,手机贴膜,2012-02-29 16:37:50.007,2012-02-29 16:37:50.007,1
1207,464,868,其它配件,2012-02-29 16:37:50.010,2012-02-29 16:37:50.010,1
1208,464,877,家电配件,2012-02-29 16:37:50.010,2012-02-29 16:37:50.010,1
1212,468,689,键盘,2012-03-01 08:30:14.213,2012-03-01 08:30:14.213,1
1213,468,690,鼠标,2012-03-01 08:30:14.217,2012-03-01 08:30:14.217,1
1214,468,826,鼠标垫,2012-03-01 08:30:14.220,2012-03-01 08:30:14.220,1
1220,473,866,手机保护套,2012-03-02 17:15:35.230,2012-03-02 17:15:35.230,1
1221,473,867,手机贴膜,2012-03-02 17:15:35.233,2012-03-02 17:15:35.233,1
1248,476,841,音箱,2012-03-06 09:33:31.103,2012-03-06 09:33:31.103,1
1249,476,842,耳机,2012-03-06 09:33:31.103,2012-03-06 09:33:31.103,1
1256,456,698,手写板,2012-03-06 13:32:11.413,2012-03-06 13:32:11.413,1
1257,6,689,键盘,2012-03-06 13:33:25.383,2012-03-06 13:33:25.383,1
1258,6,690,鼠标,2012-03-06 13:33:25.387,2012-03-06 13:33:25.387,1
1259,240,695,外置盒,2012-03-06 13:35:10.297,2012-03-06 13:35:10.297,1
1260,240,1049,线缆,2012-03-06 13:35:10.300,2012-03-06 13:35:10.300,1
1261,240,1261,高清播放器,2012-03-06 13:35:10.303,2012-03-06 13:35:10.303,1
1272,39,698,手写板,2012-03-06 17:44:00.177,2012-03-06 17:44:00.177,1
1273,39,721,扫描仪,2012-03-06 17:44:00.180,2012-03-06 17:44:00.180,1
1280,460,689,键盘,2012-03-06 20:35:05.747,2012-03-06 20:35:05.747,1
1281,460,690,鼠标,2012-03-06 20:35:05.750,2012-03-06 20:35:05.750,1
1289,482,1293,厨卫五金,2012-03-07 10:24:40.840,2012-03-07 10:24:40.840,1
1290,482,3979,手动工具,2012-03-07 10:24:40.840,2012-03-07 10:24:40.840,1
1291,482,4834,家具五金,2012-03-07 10:24:40.843,2012-03-07 10:24:40.843,1
1292,483,934,电动工具,2012-03-07 10:26:35.140,2012-03-07 10:26:35.140,1
1369,457,675,笔记本配件,2012-03-07 20:47:23.887,2012-03-07 20:47:23.887,1
1370,457,5146,平板电脑配件,2012-03-07 20:47:23.887,2012-03-07 20:47:23.887,1
1376,501,846,读卡器,2012-03-08 10:39:19.983,2012-03-08 10:39:19.983,1
1377,501,1099,手机存储卡,2012-03-08 10:39:19.987,2012-03-08 10:39:19.987,1
1411,513,1293,厨卫五金,2012-03-09 11:19:59.610,2012-03-09 11:19:59.610,1
1412,513,5005,龙头,2012-03-09 11:19:59.613,2012-03-09 11:19:59.613,1
1413,513,5006,淋浴花洒,2012-03-09 11:19:59.617,2012-03-09 11:19:59.617,1
1415,212,1293,厨卫五金,2012-03-09 11:50:28.250,2012-03-09 11:50:28.250,1
1432,519,758,微波炉,2012-03-09 15:43:46.667,2012-03-09 15:43:46.667,1
1433,519,759,电烤箱,2012-03-09 15:43:46.670,2012-03-09 15:43:46.670,1
1434,519,899,面包机,2012-03-09 15:43:46.670,2012-03-09 15:43:46.670,1
1435,519,901,果蔬解毒机,2012-03-09 15:43:46.677,2012-03-09 15:43:46.677,1
1436,519,902,煮蛋器,2012-03-09 15:43:46.680,2012-03-09 15:43:46.680,1
1437,520,755,料理/榨汁机,2012-03-09 15:48:26.427,2012-03-09 15:48:26.427,1
1438,520,756,豆浆机,2012-03-09 15:48:26.430,2012-03-09 15:48:26.430,1
1439,520,760,电水壶/热水瓶,2012-03-09 15:48:26.430,2012-03-09 15:48:26.430,1
1440,520,1279,挂烫机,2012-03-09 15:48:26.433,2012-03-09 15:48:26.433,1
1456,524,753,电饭煲,2012-03-09 15:56:48.923,2012-03-09 15:56:48.923,1
1457,524,754,多用途锅,2012-03-09 15:56:48.927,2012-03-09 15:56:48.927,1
1485,529,664,GPS导航,2012-03-09 17:40:38.473,2012-03-09 17:40:38.473,1
1486,530,664,GPS导航,2012-03-09 17:46:53.757,2012-03-09 17:46:53.757,1
1504,546,758,微波炉,2012-03-09 18:41:30.037,2012-03-09 18:41:30.037,1
1505,546,759,电烤箱,2012-03-09 18:41:30.040,2012-03-09 18:41:30.040,1
1506,546,762,酸奶机,2012-03-09 18:41:30.043,2012-03-09 18:41:30.043,1
1507,546,899,面包机,2012-03-09 18:41:30.047,2012-03-09 18:41:30.047,1
1508,546,901,果蔬解毒机,2012-03-09 18:41:30.050,2012-03-09 18:41:30.050,1
1509,546,902,煮蛋器,2012-03-09 18:41:30.053,2012-03-09 18:41:30.053,1
1510,547,758,微波炉,2012-03-09 18:44:45.397,2012-03-09 18:44:45.397,1
1511,547,759,电烤箱,2012-03-09 18:44:45.400,2012-03-09 18:44:45.400,1
1512,547,762,酸奶机,2012-03-09 18:44:45.407,2012-03-09 18:44:45.407,1
1513,547,899,面包机,2012-03-09 18:44:45.410,2012-03-09 18:44:45.410,1
1514,547,901,果蔬解毒机,2012-03-09 18:44:45.413,2012-03-09 18:44:45.413,1
1515,547,902,煮蛋器,2012-03-09 18:44:45.417,2012-03-09 18:44:45.417,1
1519,549,963,足浴盆,2012-03-09 18:47:13.033,2012-03-09 18:47:13.033,1
1520,549,967,按摩器,2012-03-09 18:47:13.037,2012-03-09 18:47:13.037,1
1528,554,1289,健康秤/厨房秤,2012-03-09 19:08:36.750,2012-03-09 19:08:36.750,1
1529,453,675,笔记本配件,2012-03-09 19:12:58.890,2012-03-09 19:12:58.890,1
1530,453,5146,平板电脑配件,2012-03-09 19:12:58.890,2012-03-09 19:12:58.890,1
1554,226,798,平板电视,2012-03-13 10:34:01.767,2012-03-13 10:34:01.767,1
1572,540,746,电熨斗,2012-03-15 17:03:05.607,2012-03-15 17:03:05.607,1
1573,540,753,电饭煲,2012-03-15 17:03:05.610,2012-03-15 17:03:05.610,1
1574,540,757,电磁炉,2012-03-15 17:03:05.617,2012-03-15 17:03:05.617,1
1575,540,760,电水壶/热水瓶,2012-03-15 17:03:05.620,2012-03-15 17:03:05.620,1
1576,540,881,电压力锅,2012-03-15 17:03:05.623,2012-03-15 17:03:05.623,1
1577,540,898,净水设备,2012-03-15 17:03:05.627,2012-03-15 17:03:05.627,1
1578,540,899,面包机,2012-03-15 17:03:05.630,2012-03-15 17:03:05.630,1
1579,543,967,按摩器,2012-03-15 17:04:11.660,2012-03-15 17:04:11.660,1
1580,543,1291,按摩椅,2012-03-15 17:04:11.660,2012-03-15 17:04:11.660,1
1581,545,747,取暖电器,2012-03-15 17:05:42.987,2012-03-15 17:05:42.987,1
1592,126,748,加湿器,2012-03-15 17:22:35.620,2012-03-15 17:22:35.620,1
1593,126,749,净化器,2012-03-15 17:22:35.620,2012-03-15 17:22:35.620,1
1615,462,675,笔记本配件,2012-03-19 12:00:43.397,2012-03-19 12:00:43.397,1
1616,462,5146,平板电脑配件,2012-03-19 12:00:43.400,2012-03-19 12:00:43.400,1
1617,522,755,料理/榨汁机,2012-03-21 17:42:50.393,2012-03-21 17:42:50.393,1
1618,522,756,豆浆机,2012-03-21 17:42:50.403,2012-03-21 17:42:50.403,1
1619,522,760,电水壶/热水瓶,2012-03-21 17:42:50.420,2012-03-21 17:42:50.420,1
1622,553,966,血压计,2012-03-21 18:13:37.293,2012-03-21 18:13:37.293,1
1623,553,1292,体温计,2012-03-21 18:13:37.300,2012-03-21 18:13:37.300,1
1624,663,5004,水槽,2012-03-22 10:23:32.697,2012-03-22 10:23:32.697,1
1625,663,5005,龙头,2012-03-22 10:23:32.700,2012-03-22 10:23:32.700,1
1626,663,5006,淋浴花洒,2012-03-22 10:23:32.703,2012-03-22 10:23:32.703,1
1627,667,997,电气开关/插座,2012-03-22 10:34:41.947,2012-03-22 10:34:41.947,1
1628,668,900,浴霸/排气扇,2012-03-22 10:36:35.960,2012-03-22 10:36:35.960,1
1629,555,966,血压计,2012-03-22 11:08:53.243,2012-03-22 11:08:53.243,1
1689,605,1052,插座,2012-03-22 15:52:39.773,2012-03-22 15:52:39.773,1
1690,606,806,电话机,2012-03-22 15:53:35.763,2012-03-22 15:53:35.763,1
1691,607,806,电话机,2012-03-22 15:54:35.517,2012-03-22 15:54:35.517,1
1692,608,1052,插座,2012-03-22 15:55:29.860,2012-03-22 15:55:29.860,1
1693,609,806,电话机,2012-03-22 15:56:54.703,2012-03-22 15:56:54.703,1
1694,610,1052,插座,2012-03-22 15:59:19.803,2012-03-22 15:59:19.803,1
1697,613,801,收录/音机,2012-03-22 16:26:18.250,2012-03-22 16:26:18.250,1
1698,614,806,电话机,2012-03-22 16:27:49.060,2012-03-22 16:27:49.060,1
1700,617,1052,插座,2012-03-22 16:30:32.037,2012-03-22 16:30:32.037,1
1701,618,801,收录/音机,2012-03-23 11:16:44.040,2012-03-23 11:16:44.040,1
1702,619,806,电话机,2012-03-23 11:20:52.913,2012-03-23 11:20:52.913,1
1710,624,754,多用途锅,2012-03-23 11:30:38.997,2012-03-23 11:30:38.997,1
1711,624,755,料理/榨汁机,2012-03-23 11:30:39.003,2012-03-23 11:30:39.003,1
1712,624,756,豆浆机,2012-03-23 11:30:39.007,2012-03-23 11:30:39.007,1
1713,624,759,电烤箱,2012-03-23 11:30:39.010,2012-03-23 11:30:39.010,1
1714,624,760,电水壶/热水瓶,2012-03-23 11:30:39.013,2012-03-23 11:30:39.013,1
1715,624,761,咖啡机,2012-03-23 11:30:39.017,2012-03-23 11:30:39.017,1
1716,624,803,其它厨房电器,2012-03-23 11:30:39.023,2012-03-23 11:30:39.023,1
1717,622,753,电饭煲,2012-03-23 11:32:07.420,2012-03-23 11:32:07.420,1
1723,628,760,电水壶/热水瓶,2012-03-23 11:37:29.417,2012-03-23 11:37:29.417,1
1724,628,762,酸奶机,2012-03-23 11:37:29.420,2012-03-23 11:37:29.420,1
1725,628,899,面包机,2012-03-23 11:37:29.427,2012-03-23 11:37:29.427,1
1726,628,902,煮蛋器,2012-03-23 11:37:29.430,2012-03-23 11:37:29.430,1
1727,630,760,电水壶/热水瓶,2012-03-23 11:38:03.137,2012-03-23 11:38:03.137,1
